query rank precision recall
17 36 0.0555555555556 0.125
17 37 0.0540540540541 0.125
17 38 0.0526315789474 0.125
17 39 0.0512820512821 0.125
17 40 0.05 0.125
17 41 0.0487804878049 0.125
17 42 0.047619047619 0.125
17 43 0.0697674418605 0.1875
17 44 0.0909090909091 0.25
17 45 0.111111111111 0.3125
17 46 0.108695652174 0.3125
17 47 0.106382978723 0.3125
17 48 0.104166666667 0.3125
17 49 0.102040816327 0.3125
17 50 0.1 0.3125
17 51 0.0980392156863 0.3125
17 52 0.0961538461538 0.3125
17 53 0.0943396226415 0.3125
17 54 0.0925925925926 0.3125
17 55 0.0909090909091 0.3125
17 56 0.0892857142857 0.3125
17 57 0.0877192982456 0.3125
17 58 0.0862068965517 0.3125
17 59 0.0847457627119 0.3125
17 60 0.0833333333333 0.3125
17 61 0.0819672131148 0.3125
17 62 0.0806451612903 0.3125
17 63 0.0793650793651 0.3125
17 64 0.078125 0.3125
17 65 0.0769230769231 0.3125
17 66 0.0757575757576 0.3125
17 67 0.0746268656716 0.3125
17 68 0.0735294117647 0.3125
17 69 0.0724637681159 0.3125
17 70 0.0714285714286 0.3125
17 71 0.0704225352113 0.3125
17 72 0.0694444444444 0.3125
17 73 0.0684931506849 0.3125
17 74 0.0675675675676 0.3125
17 75 0.0666666666667 0.3125
17 76 0.0657894736842 0.3125
17 77 0.0649350649351 0.3125
17 78 0.0641025641026 0.3125
17 79 0.0632911392405 0.3125
17 80 0.0625 0.3125
17 81 0.0617283950617 0.3125
17 82 0.0609756097561 0.3125
17 83 0.0602409638554 0.3125
17 84 0.0595238095238 0.3125
17 85 0.0588235294118 0.3125
17 86 0.0581395348837 0.3125
17 87 0.0574712643678 0.3125
17 88 0.0568181818182 0.3125
17 89 0.0674157303371 0.375
17 90 0.0666666666667 0.375
17 91 0.0659340659341 0.375
17 92 0.0760869565217 0.4375
17 93 0.0752688172043 0.4375
17 94 0.0744680851064 0.4375
17 95 0.0736842105263 0.4375
17 96 0.0729166666667 0.4375
17 97 0.0721649484536 0.4375
17 98 0.0714285714286 0.4375
17 99 0.0707070707071 0.4375
17 100 0.07 0.4375
18 1 0.0 0.0
18 2 0.0 0.0
18 3 0.0 0.0
18 4 0.0 0.0
18 5 0.0 0.0
18 6 0.0 0.0
18 7 0.0 0.0
18 8 0.0 0.0
18 9 0.0 0.0
18 10 0.0 0.0
18 11 0.0 0.0
18 12 0.0833333333333 0.0909090909091
18 13 0.0769230769231 0.0909090909091
18 14 0.0714285714286 0.0909090909091
18 15 0.0666666666667 0.0909090909091
18 16 0.125 0.181818181818
18 17 0.117647058824 0.181818181818
18 18 0.166666666667 0.272727272727
18 19 0.157894736842 0.272727272727
18 20 0.15 0.272727272727
18 21 0.190476190476 0.363636363636
18 22 0.181818181818 0.363636363636
18 23 0.173913043478 0.363636363636
18 24 0.166666666667 0.363636363636
18 25 0.16 0.363636363636
18 26 0.153846153846 0.363636363636
18 27 0.148148148148 0.363636363636
18 28 0.142857142857 0.363636363636
18 29 0.137931034483 0.363636363636
18 30 0.133333333333 0.363636363636
18 31 0.129032258065 0.363636363636
18 32 0.125 0.363636363636
18 33 0.121212121212 0.363636363636
18 34 0.117647058824 0.363636363636
18 35 0.114285714286 0.363636363636
18 36 0.111111111111 0.363636363636
18 37 0.108108108108 0.363636363636
18 38 0.105263157895 0.363636363636
18 39 0.102564102564 0.363636363636
18 40 0.1 0.363636363636
18 41 0.0975609756098 0.363636363636
18 42 0.0952380952381 0.363636363636
18 43 0.093023255814 0.363636363636
18 44 0.0909090909091 0.363636363636
18 45 0.0888888888889 0.363636363636
18 46 0.0869565217391 0.363636363636
18 47 0.0851063829787 0.363636363636
18 48 0.0833333333333 0.363636363636
18 49 0.0816326530612 0.363636363636
18 50 0.08 0.363636363636
18 51 0.078431372549 0.363636363636
18 52 0.0769230769231 0.363636363636
18 53 0.0754716981132 0.363636363636
18 54 0.0740740740741 0.363636363636
18 55 0.0727272727273 0.363636363636
18 56 0.0714285714286 0.363636363636
18 57 0.0701754385965 0.363636363636
18 58 0.0689655172414 0.363636363636
18 59 0.0677966101695 0.363636363636
18 60 0.0833333333333 0.454545454545
18 61 0.0819672131148 0.454545454545
18 62 0.0806451612903 0.454545454545
18 63 0.0793650793651 0.454545454545
18 64 0.078125 0.454545454545
18 65 0.0769230769231 0.454545454545
18 66 0.0757575757576 0.454545454545
18 67 0.0746268656716 0.454545454545
18 68 0.0735294117647 0.454545454545
18 69 0.0724637681159 0.454545454545
18 70 0.0714285714286 0.454545454545
18 71 0.0704225352113 0.454545454545
18 72 0.0694444444444 0.454545454545
18 73 0.0684931506849 0.454545454545
18 74 0.0675675675676 0.454545454545
18 75 0.0666666666667 0.454545454545
18 76 0.0657894736842 0.454545454545
18 77 0.0649350649351 0.454545454545
18 78 0.0641025641026 0.454545454545
18 79 0.0632911392405 0.454545454545
18 80 0.0625 0.454545454545
18 81 0.0617283950617 0.454545454545
18 82 0.0609756097561 0.454545454545
18 83 0.0602409638554 0.454545454545
18 84 0.0595238095238 0.454545454545
18 85 0.0588235294118 0.454545454545
18 86 0.0581395348837 0.454545454545
18 87 0.0574712643678 0.454545454545
18 88 0.0568181818182 0.454545454545
18 89 0.0561797752809 0.454545454545
18 90 0.0666666666667 0.545454545455
18 91 0.0659340659341 0.545454545455
18 92 0.0652173913043 0.545454545455
18 93 0.0645161290323 0.545454545455
18 94 0.063829787234 0.545454545455
18 95 0.0631578947368 0.545454545455
18 96 0.0625 0.545454545455
18 97 0.0618556701031 0.545454545455
18 98 0.0612244897959 0.545454545455
18 99 0.0606060606061 0.545454545455
18 100 0.06 0.545454545455
19 1 1.0 0.0909090909091
19 2 1.0 0.181818181818
19 3 0.666666666667 0.181818181818
19 4 0.75 0.272727272727
19 5 0.6 0.272727272727
19 6 0.5 0.272727272727
19 7 0.428571428571 0.272727272727
19 8 0.375 0.272727272727
19 9 0.333333333333 0.272727272727
19 10 0.4 0.363636363636
19 11 0.363636363636 0.363636363636
19 12 0.416666666667 0.454545454545
19 13 0.384615384615 0.454545454545
19 14 0.428571428571 0.545454545455
19 15 0.466666666667 0.636363636364
19 16 0.4375 0.636363636364
19 17 0.411764705882 0.636363636364
19 18 0.388888888889 0.636363636364
19 19 0.368421052632 0.636363636364
19 20 0.35 0.636363636364
19 21 0.333333333333 0.636363636364
19 22 0.318181818182 0.636363636364
19 23 0.304347826087 0.636363636364
19 24 0.291666666667 0.636363636364
19 25 0.28 0.636363636364
19 26 0.269230769231 0.636363636364
19 27 0.296296296296 0.727272727273
19 28 0.285714285714 0.727272727273
19 29 0.275862068966 0.727272727273
19 30 0.266666666667 0.727272727273
19 31 0.258064516129 0.727272727273
19 32 0.25 0.727272727273
19 33 0.242424242424 0.727272727273
19 34 0.235294117647 0.727272727273
19 35 0.228571428571 0.727272727273
19 36 0.222222222222 0.727272727273
19 37 0.216216216216 0.727272727273
19 38 0.210526315789 0.727272727273
19 39 0.205128205128 0.727272727273
19 40 0.2 0.727272727273
19 41 0.19512195122 0.727272727273
19 42 0.190476190476 0.727272727273
19 43 0.186046511628 0.727272727273
19 44 0.204545454545 0.818181818182
19 45 0.2 0.818181818182
19 46 0.195652173913 0.818181818182
19 47 0.191489361702 0.818181818182
19 48 0.1875 0.818181818182
19 49 0.183673469388 0.818181818182
19 50 0.18 0.818181818182
19 51 0.176470588235 0.818181818182
19 52 0.173076923077 0.818181818182
19 53 0.169811320755 0.818181818182
19 54 0.166666666667 0.818181818182
19 55 0.163636363636 0.818181818182
19 56 0.160714285714 0.818181818182
19 57 0.157894736842 0.818181818182
19 58 0.155172413793 0.818181818182
19 59 0.152542372881 0.818181818182
19 60 0.15 0.818181818182
19 61 0.147540983607 0.818181818182
19 62 0.145161290323 0.818181818182
19 63 0.142857142857 0.818181818182
19 64 0.140625 0.818181818182
19 65 0.138461538462 0.818181818182
19 66 0.136363636364 0.818181818182
19 67 0.134328358209 0.818181818182
19 68 0.132352941176 0.818181818182
19 69 0.130434782609 0.818181818182
19 70 0.128571428571 0.818181818182
19 71 0.12676056338 0.818181818182
19 72 0.125 0.818181818182
19 73 0.123287671233 0.818181818182
19 74 0.121621621622 0.818181818182
19 75 0.12 0.818181818182
19 76 0.118421052632 0.818181818182
19 77 0.116883116883 0.818181818182
19 78 0.115384615385 0.818181818182
19 79 0.113924050633 0.818181818182
19 80 0.1125 0.818181818182
19 81 0.111111111111 0.818181818182
19 82 0.109756097561 0.818181818182
19 83 0.10843373494 0.818181818182
19 84 0.107142857143 0.818181818182
19 85 0.105882352941 0.818181818182
19 86 0.104651162791 0.818181818182
19 87 0.103448275862 0.818181818182
19 88 0.102272727273 0.818181818182
19 89 0.101123595506 0.818181818182
19 90 0.1 0.818181818182
19 91 0.0989010989011 0.818181818182
19 92 0.0978260869565 0.818181818182
19 93 0.0967741935484 0.818181818182
19 94 0.0957446808511 0.818181818182
19 95 0.0947368421053 0.818181818182
19 96 0.09375 0.818181818182
19 97 0.0927835051546 0.818181818182
19 98 0.0918367346939 0.818181818182
19 99 0.0909090909091 0.818181818182
19 100 0.09 0.818181818182
2 1 0.0 0.0
2 2 0.0 0.0
2 3 0.0 0.0
2 4 0.0 0.0
2 5 0.0 0.0
2 6 0.0 0.0
2 7 0.0 0.0
2 8 0.0 0.0
2 9 0.0 0.0
2 10 0.0 0.0
2 11 0.0 0.0
2 12 0.0833333333333 0.333333333333
2 13 0.0769230769231 0.333333333333
2 14 0.0714285714286 0.333333333333
2 15 0.0666666666667 0.333333333333
2 16 0.0625 0.333333333333
2 17 0.0588235294118 0.333333333333
2 18 0.0555555555556 0.333333333333
2 19 0.0526315789474 0.333333333333
2 20 0.05 0.333333333333
2 21 0.047619047619 0.333333333333
2 22 0.0454545454545 0.333333333333
2 23 0.0434782608696 0.333333333333
2 24 0.0416666666667 0.333333333333
2 25 0.04 0.333333333333
2 26 0.0384615384615 0.333333333333
2 27 0.037037037037 0.333333333333
2 28 0.0357142857143 0.333333333333
2 29 0.0344827586207 0.333333333333
2 30 0.0333333333333 0.333333333333
2 31 0.0322580645161 0.333333333333
2 32 0.03125 0.333333333333
2 33 0.030303030303 0.333333333333
2 34 0.0294117647059 0.333333333333
2 35 0.0285714285714 0.333333333333
2 36 0.0277777777778 0.333333333333
2 37 0.027027027027 0.333333333333
2 38 0.0263157894737 0.333333333333
2 39 0.025641025641 0.333333333333
2 40 0.025 0.333333333333
2 41 0.0243902439024 0.333333333333
2 42 0.0238095238095 0.333333333333
2 43 0.0232558139535 0.333333333333
2 44 0.0227272727273 0.333333333333
2 45 0.0222222222222 0.333333333333
2 46 0.0217391304348 0.333333333333
2 47 0.0212765957447 0.333333333333
2 48 0.0208333333333 0.333333333333
2 49 0.0204081632653 0.333333333333
2 50 0.02 0.333333333333
2 51 0.0196078431373 0.333333333333
2 52 0.0192307692308 0.333333333333
2 53 0.0188679245283 0.333333333333
2 54 0.0185185185185 0.333333333333
2 55 0.0181818181818 0.333333333333
2 56 0.0178571428571 0.333333333333
2 57 0.0175438596491 0.333333333333
2 58 0.0172413793103 0.333333333333
2 59 0.0169491525424 0.333333333333
2 60 0.0166666666667 0.333333333333
2 61 0.016393442623 0.333333333333
2 62 0.0161290322581 0.333333333333
2 63 0.015873015873 0.333333333333
2 64 0.015625 0.333333333333
2 65 0.0153846153846 0.333333333333
2 66 0.0151515151515 0.333333333333
2 67 0.0149253731343 0.333333333333
2 68 0.0147058823529 0.333333333333
2 69 0.0144927536232 0.333333333333
2 70 0.0142857142857 0.333333333333
2 71 0.0140845070423 0.333333333333
2 72 0.0138888888889 0.333333333333
2 73 0.013698630137 0.333333333333
2 74 0.0135135135135 0.333333333333
2 75 0.0133333333333 0.333333333333
2 76 0.0131578947368 0.333333333333
2 77 0.012987012987 0.333333333333
2 78 0.0128205128205 0.333333333333
2 79 0.0126582278481 0.333333333333
2 80 0.0125 0.333333333333
2 81 0.0123456790123 0.333333333333
2 82 0.0121951219512 0.333333333333
2 83 0.0120481927711 0.333333333333
2 84 0.0119047619048 0.333333333333
2 85 0.0117647058824 0.333333333333
2 86 0.0116279069767 0.333333333333
2 87 0.0114942528736 0.333333333333
2 88 0.0113636363636 0.333333333333
2 89 0.0112359550562 0.333333333333
2 90 0.0111111111111 0.333333333333
2 91 0.010989010989 0.333333333333
2 92 0.0108695652174 0.333333333333
2 93 0.010752688172 0.333333333333
2 94 0.0106382978723 0.333333333333
2 95 0.0105263157895 0.333333333333
2 96 0.0104166666667 0.333333333333
2 97 0.0103092783505 0.333333333333
2 98 0.0102040816327 0.333333333333
2 99 0.010101010101 0.333333333333
2 100 0.01 0.333333333333
20 1 0.0 0.0
20 2 0.0 0.0
20 3 0.0 0.0
20 4 0.0 0.0
20 5 0.0 0.0
20 6 0.0 0.0
20 7 0.142857142857 0.333333333333
20 8 0.125 0.333333333333
20 9 0.111111111111 0.333333333333
20 10 0.1 0.333333333333
20 11 0.0909090909091 0.333333333333
20 12 0.0833333333333 0.333333333333
20 13 0.0769230769231 0.333333333333
20 14 0.0714285714286 0.333333333333
20 15 0.0666666666667 0.333333333333
20 16 0.0625 0.333333333333
20 17 0.0588235294118 0.333333333333
20 18 0.0555555555556 0.333333333333
20 19 0.0526315789474 0.333333333333
20 20 0.05 0.333333333333
20 21 0.047619047619 0.333333333333
20 22 0.0454545454545 0.333333333333
20 23 0.0434782608696 0.333333333333
20 24 0.0416666666667 0.333333333333
20 25 0.04 0.333333333333
20 26 0.0384615384615 0.333333333333
20 27 0.037037037037 0.333333333333
20 28 0.0357142857143 0.333333333333
20 29 0.0344827586207 0.333333333333
20 30 0.0333333333333 0.333333333333
20 31 0.0322580645161 0.333333333333
20 32 0.03125 0.333333333333
20 33 0.030303030303 0.333333333333
20 34 0.0294117647059 0.333333333333
20 35 0.0285714285714 0.333333333333
20 36 0.0277777777778 0.333333333333
20 37 0.027027027027 0.333333333333
20 38 0.0263157894737 0.333333333333
20 39 0.025641025641 0.333333333333
20 40 0.025 0.333333333333
20 41 0.0243902439024 0.333333333333
20 42 0.0238095238095 0.333333333333
20 43 0.0232558139535 0.333333333333
20 44 0.0227272727273 0.333333333333
20 45 0.0222222222222 0.333333333333
20 46 0.0217391304348 0.333333333333
20 47 0.0212765957447 0.333333333333
20 48 0.0208333333333 0.333333333333
20 49 0.0204081632653 0.333333333333
20 50 0.02 0.333333333333
20 51 0.0196078431373 0.333333333333
20 52 0.0192307692308 0.333333333333
20 53 0.0188679245283 0.333333333333
20 54 0.0185185185185 0.333333333333
20 55 0.0181818181818 0.333333333333
20 56 0.0178571428571 0.333333333333
20 57 0.0175438596491 0.333333333333
20 58 0.0172413793103 0.333333333333
20 59 0.0169491525424 0.333333333333
20 60 0.0166666666667 0.333333333333
20 61 0.0327868852459 0.666666666667
20 62 0.0322580645161 0.666666666667
20 63 0.031746031746 0.666666666667
20 64 0.03125 0.666666666667
20 65 0.0307692307692 0.666666666667
20 66 0.030303030303 0.666666666667
20 67 0.0298507462687 0.666666666667
20 68 0.0294117647059 0.666666666667
20 69 0.0289855072464 0.666666666667
20 70 0.0285714285714 0.666666666667
20 71 0.0281690140845 0.666666666667
20 72 0.0277777777778 0.666666666667
20 73 0.027397260274 0.666666666667
20 74 0.027027027027 0.666666666667
20 75 0.0266666666667 0.666666666667
20 76 0.0263157894737 0.666666666667
20 77 0.025974025974 0.666666666667
20 78 0.025641025641 0.666666666667
20 79 0.0253164556962 0.666666666667
20 80 0.025 0.666666666667
20 81 0.0246913580247 0.666666666667
20 82 0.0243902439024 0.666666666667
20 83 0.0240963855422 0.666666666667
20 84 0.0238095238095 0.666666666667
20 85 0.0235294117647 0.666666666667
20 86 0.0232558139535 0.666666666667
20 87 0.0229885057471 0.666666666667
20 88 0.0227272727273 0.666666666667
20 89 0.0224719101124 0.666666666667
20 90 0.0222222222222 0.666666666667
20 91 0.021978021978 0.666666666667
20 92 0.0217391304348 0.666666666667
20 93 0.0215053763441 0.666666666667
20 94 0.0212765957447 0.666666666667
20 95 0.0210526315789 0.666666666667
20 96 0.0208333333333 0.666666666667
20 97 0.020618556701 0.666666666667
20 98 0.0204081632653 0.666666666667
20 99 0.020202020202 0.666666666667
20 100 0.02 0.666666666667
21 1 0.0 0.0
21 2 0.5 0.0909090909091
21 3 0.333333333333 0.0909090909091
21 4 0.25 0.0909090909091
21 5 0.2 0.0909090909091
21 6 0.166666666667 0.0909090909091
21 7 0.142857142857 0.0909090909091
21 8 0.125 0.0909090909091
21 9 0.111111111111 0.0909090909091
21 10 0.1 0.0909090909091
21 11 0.0909090909091 0.0909090909091
21 12 0.0833333333333 0.0909090909091
21 13 0.0769230769231 0.0909090909091
21 14 0.0714285714286 0.0909090909091
21 15 0.0666666666667 0.0909090909091
21 16 0.0625 0.0909090909091
21 17 0.0588235294118 0.0909090909091
21 18 0.0555555555556 0.0909090909091
21 19 0.0526315789474 0.0909090909091
21 20 0.05 0.0909090909091
21 21 0.047619047619 0.0909090909091
21 22 0.0454545454545 0.0909090909091
21 23 0.0434782608696 0.0909090909091
21 24 0.0416666666667 0.0909090909091
21 25 0.08 0.181818181818
21 26 0.0769230769231 0.181818181818
21 27 0.0740740740741 0.181818181818
21 28 0.0714285714286 0.181818181818
21 29 0.0689655172414 0.181818181818
21 30 0.0666666666667 0.181818181818
21 31 0.0645161290323 0.181818181818
21 32 0.0625 0.181818181818
21 33 0.0606060606061 0.181818181818
21 34 0.0588235294118 0.181818181818
21 35 0.0571428571429 0.181818181818
21 36 0.0555555555556 0.181818181818
21 37 0.0540540540541 0.181818181818
21 38 0.0526315789474 0.181818181818
21 39 0.0512820512821 0.181818181818
21 40 0.05 0.181818181818
21 41 0.0487804878049 0.181818181818
21 42 0.047619047619 0.181818181818
21 43 0.046511627907 0.181818181818
21 44 0.0454545454545 0.181818181818
21 45 0.0444444444444 0.181818181818
21 46 0.0434782608696 0.181818181818
21 47 0.063829787234 0.272727272727
21 48 0.0625 0.272727272727
21 49 0.0816326530612 0.363636363636
21 50 0.08 0.363636363636
21 51 0.078431372549 0.363636363636
21 52 0.0769230769231 0.363636363636
21 53 0.0754716981132 0.363636363636
21 54 0.0740740740741 0.363636363636
21 55 0.0727272727273 0.363636363636
21 56 0.0714285714286 0.363636363636
21 57 0.0701754385965 0.363636363636
21 58 0.0862068965517 0.454545454545
21 59 0.0847457627119 0.454545454545
21 60 0.0833333333333 0.454545454545
21 61 0.0819672131148 0.454545454545
21 62 0.0806451612903 0.454545454545
21 63 0.0793650793651 0.454545454545
21 64 0.078125 0.454545454545
21 65 0.0769230769231 0.454545454545
21 66 0.0757575757576 0.454545454545
21 67 0.0746268656716 0.454545454545
21 68 0.0735294117647 0.454545454545
21 69 0.0724637681159 0.454545454545
21 70 0.0714285714286 0.454545454545
21 71 0.0704225352113 0.454545454545
21 72 0.0694444444444 0.454545454545
21 73 0.0684931506849 0.454545454545
21 74 0.0675675675676 0.454545454545
21 75 0.0666666666667 0.454545454545
21 76 0.0657894736842 0.454545454545
21 77 0.0649350649351 0.454545454545
21 78 0.0641025641026 0.454545454545
21 79 0.0632911392405 0.454545454545
21 80 0.0625 0.454545454545
21 81 0.0617283950617 0.454545454545
21 82 0.0609756097561 0.454545454545
21 83 0.0602409638554 0.454545454545
21 84 0.0595238095238 0.454545454545
21 85 0.0588235294118 0.454545454545
21 86 0.0581395348837 0.454545454545
21 87 0.0574712643678 0.454545454545
21 88 0.0568181818182 0.454545454545
21 89 0.0561797752809 0.454545454545
21 90 0.0555555555556 0.454545454545
21 91 0.0549450549451 0.454545454545
21 92 0.054347826087 0.454545454545
21 93 0.0537634408602 0.454545454545
21 94 0.0531914893617 0.454545454545
21 95 0.0526315789474 0.454545454545
21 96 0.0520833333333 0.454545454545
21 97 0.0515463917526 0.454545454545
21 98 0.0510204081633 0.454545454545
21 99 0.0505050505051 0.454545454545
21 100 0.05 0.454545454545
22 1 1.0 0.0588235294118
22 2 1.0 0.117647058824
22 3 1.0 0.176470588235
22 4 0.75 0.176470588235
22 5 0.8 0.235294117647
22 6 0.666666666667 0.235294117647
22 7 0.571428571429 0.235294117647
22 8 0.625 0.294117647059
22 9 0.666666666667 0.352941176471
22 10 0.6 0.352941176471
22 11 0.545454545455 0.352941176471
22 12 0.5 0.352941176471
22 13 0.461538461538 0.352941176471
22 14 0.428571428571 0.352941176471
22 15 0.466666666667 0.411764705882
22 16 0.4375 0.411764705882
22 17 0.411764705882 0.411764705882
22 18 0.388888888889 0.411764705882
22 19 0.368421052632 0.411764705882
22 20 0.4 0.470588235294
22 21 0.380952380952 0.470588235294
22 22 0.363636363636 0.470588235294
22 23 0.347826086957 0.470588235294
22 24 0.333333333333 0.470588235294
22 25 0.32 0.470588235294
22 26 0.307692307692 0.470588235294
22 27 0.296296296296 0.470588235294
22 28 0.285714285714 0.470588235294
22 29 0.275862068966 0.470588235294
22 30 0.266666666667 0.470588235294
22 31 0.258064516129 0.470588235294
22 32 0.25 0.470588235294
22 33 0.242424242424 0.470588235294
22 34 0.235294117647 0.470588235294
22 35 0.228571428571 0.470588235294
22 36 0.222222222222 0.470588235294
22 37 0.216216216216 0.470588235294
22 38 0.210526315789 0.470588235294
22 39 0.205128205128 0.470588235294
22 40 0.2 0.470588235294
22 41 0.19512195122 0.470588235294
22 42 0.190476190476 0.470588235294
22 43 0.209302325581 0.529411764706
22 44 0.204545454545 0.529411764706
22 45 0.2 0.529411764706
22 46 0.195652173913 0.529411764706
22 47 0.191489361702 0.529411764706
22 48 0.1875 0.529411764706
22 49 0.183673469388 0.529411764706
22 50 0.18 0.529411764706
22 51 0.176470588235 0.529411764706
22 52 0.173076923077 0.529411764706
22 53 0.169811320755 0.529411764706
22 54 0.166666666667 0.529411764706
22 55 0.163636363636 0.529411764706
22 56 0.160714285714 0.529411764706
22 57 0.157894736842 0.529411764706
22 58 0.155172413793 0.529411764706
22 59 0.152542372881 0.529411764706
22 60 0.15 0.529411764706
22 61 0.147540983607 0.529411764706
22 62 0.145161290323 0.529411764706
22 63 0.142857142857 0.529411764706
22 64 0.140625 0.529411764706
22 65 0.138461538462 0.529411764706
22 66 0.136363636364 0.529411764706
22 67 0.134328358209 0.529411764706
22 68 0.132352941176 0.529411764706
22 69 0.130434782609 0.529411764706
22 70 0.128571428571 0.529411764706
22 71 0.12676056338 0.529411764706
22 72 0.125 0.529411764706
22 73 0.123287671233 0.529411764706
22 74 0.121621621622 0.529411764706
22 75 0.12 0.529411764706
22 76 0.118421052632 0.529411764706
22 77 0.116883116883 0.529411764706
22 78 0.115384615385 0.529411764706
22 79 0.113924050633 0.529411764706
22 80 0.1125 0.529411764706
22 81 0.111111111111 0.529411764706
22 82 0.109756097561 0.529411764706
22 83 0.10843373494 0.529411764706
22 84 0.107142857143 0.529411764706
22 85 0.105882352941 0.529411764706
22 86 0.104651162791 0.529411764706
22 87 0.103448275862 0.529411764706
22 88 0.102272727273 0.529411764706
22 89 0.101123595506 0.529411764706
22 90 0.1 0.529411764706
22 91 0.0989010989011 0.529411764706
22 92 0.0978260869565 0.529411764706
22 93 0.0967741935484 0.529411764706
22 94 0.0957446808511 0.529411764706
22 95 0.0947368421053 0.529411764706
22 96 0.09375 0.529411764706
22 97 0.0927835051546 0.529411764706
22 98 0.0918367346939 0.529411764706
22 99 0.0909090909091 0.529411764706
22 100 0.09 0.529411764706
23 1 1.0 0.25
23 2 1.0 0.5
23 3 1.0 0.75
23 4 0.75 0.75
23 5 0.8 1.0
23 6 0.666666666667 1.0
23 7 0.571428571429 1.0
23 8 0.5 1.0
23 9 0.444444444444 1.0
23 10 0.4 1.0
23 11 0.363636363636 1.0
23 12 0.333333333333 1.0
23 13 0.307692307692 1.0
23 14 0.285714285714 1.0
23 15 0.266666666667 1.0
23 16 0.25 1.0
23 17 0.235294117647 1.0
23 18 0.222222222222 1.0
23 19 0.210526315789 1.0
23 20 0.2 1.0
23 21 0.190476190476 1.0
23 22 0.181818181818 1.0
23 23 0.173913043478 1.0
23 24 0.166666666667 1.0
23 25 0.16 1.0
23 26 0.153846153846 1.0
23 27 0.148148148148 1.0
23 28 0.142857142857 1.0
23 29 0.137931034483 1.0
23 30 0.133333333333 1.0
23 31 0.129032258065 1.0
23 32 0.125 1.0
23 33 0.121212121212 1.0
23 34 0.117647058824 1.0
23 35 0.114285714286 1.0
23 36 0.111111111111 1.0
23 37 0.108108108108 1.0
23 38 0.105263157895 1.0
23 39 0.102564102564 1.0
23 40 0.1 1.0
23 41 0.0975609756098 1.0
23 42 0.0952380952381 1.0
23 43 0.093023255814 1.0
23 44 0.0909090909091 1.0
23 45 0.0888888888889 1.0
23 46 0.0869565217391 1.0
23 47 0.0851063829787 1.0
23 48 0.0833333333333 1.0
23 49 0.0816326530612 1.0
23 50 0.08 1.0
23 51 0.078431372549 1.0
23 52 0.0769230769231 1.0
23 53 0.0754716981132 1.0
23 54 0.0740740740741 1.0
23 55 0.0727272727273 1.0
23 56 0.0714285714286 1.0
23 57 0.0701754385965 1.0
23 58 0.0689655172414 1.0
23 59 0.0677966101695 1.0
23 60 0.0666666666667 1.0
23 61 0.0655737704918 1.0
23 62 0.0645161290323 1.0
23 63 0.0634920634921 1.0
23 64 0.0625 1.0
23 65 0.0615384615385 1.0
23 66 0.0606060606061 1.0
23 67 0.0597014925373 1.0
23 68 0.0588235294118 1.0
23 69 0.0579710144928 1.0
23 70 0.0571428571429 1.0
23 71 0.056338028169 1.0
23 72 0.0555555555556 1.0
23 73 0.0547945205479 1.0
23 74 0.0540540540541 1.0
23 75 0.0533333333333 1.0
23 76 0.0526315789474 1.0
23 77 0.0519480519481 1.0
23 78 0.0512820512821 1.0
23 79 0.0506329113924 1.0
23 80 0.05 1.0
23 81 0.0493827160494 1.0
23 82 0.0487804878049 1.0
23 83 0.0481927710843 1.0
23 84 0.047619047619 1.0
23 85 0.0470588235294 1.0
23 86 0.046511627907 1.0
23 87 0.0459770114943 1.0
23 88 0.0454545454545 1.0
23 89 0.0449438202247 1.0
23 90 0.0444444444444 1.0
23 91 0.043956043956 1.0
23 92 0.0434782608696 1.0
23 93 0.0430107526882 1.0
23 94 0.0425531914894 1.0
23 95 0.0421052631579 1.0
23 96 0.0416666666667 1.0
23 97 0.0412371134021 1.0
23 98 0.0408163265306 1.0
23 99 0.040404040404 1.0
23 100 0.04 1.0
24 1 1.0 0.0769230769231
24 2 1.0 0.153846153846
24 3 0.666666666667 0.153846153846
24 4 0.5 0.153846153846
24 5 0.4 0.153846153846
24 6 0.333333333333 0.153846153846
24 7 0.285714285714 0.153846153846
24 8 0.25 0.153846153846
24 9 0.222222222222 0.153846153846
24 10 0.2 0.153846153846
24 11 0.181818181818 0.153846153846
24 12 0.166666666667 0.153846153846
24 13 0.153846153846 0.153846153846
24 14 0.142857142857 0.153846153846
24 15 0.133333333333 0.153846153846
24 16 0.125 0.153846153846
24 17 0.117647058824 0.153846153846
24 18 0.111111111111 0.153846153846
24 19 0.105263157895 0.153846153846
24 20 0.1 0.153846153846
24 21 0.0952380952381 0.153846153846
24 22 0.0909090909091 0.153846153846
24 23 0.0869565217391 0.153846153846
24 24 0.0833333333333 0.153846153846
24 25 0.08 0.153846153846
24 26 0.0769230769231 0.153846153846
24 27 0.111111111111 0.230769230769
24 28 0.107142857143 0.230769230769
24 29 0.103448275862 0.230769230769
24 30 0.1 0.230769230769
24 31 0.0967741935484 0.230769230769
24 32 0.09375 0.230769230769
24 33 0.0909090909091 0.230769230769
24 34 0.0882352941176 0.230769230769
24 35 0.0857142857143 0.230769230769
24 36 0.0833333333333 0.230769230769
24 37 0.0810810810811 0.230769230769
24 38 0.0789473684211 0.230769230769
24 39 0.0769230769231 0.230769230769
24 40 0.075 0.230769230769
24 41 0.0731707317073 0.230769230769
